Freq	Pol	SR	Beam	Type	Name	Country	Category	Packages	Encryption	SID	VPID	Audio	PMT	PCR	TXT	Last updated	FTA	Row
11012.00	V	30000 3/5	Transalpine	TV	Rai Scuola	Włochy	Dzieci	RAI	FTA	8565	235	244[ita]	224	235	594	2020-01-22	Yes	45001003
11012.00	V	30000 3/5	Transalpine	TV	Rai 5	Włochy	Rozrywka	RAI	FTA	8576	234	254[ita]|354[eng]	294	234	592	2020-01-22	Yes	45001005
11012.00	V	30000 3/5	Transalpine	TV	Rai Storia	Włochy	Historia	RAI	FTA	8577	236	255[ita]	295	236	593	2020-01-22	Yes	45001007
11012.00	V	30000 3/5	Transalpine	R	Rai Radio3 Classica			RAI	FTA	8570		250[ita]	290	250		2020-01-22	Yes	45001009
11012.00	V	30000 3/5	Transalpine	R	Rai GrParlamento			RAI	FTA	8572		252[ita]	292	252		2020-01-22	Yes	45001011
11012.00	V	30000 3/5	Transalpine	R	Rai Isoradio			RAI	FTA	8573		253[ita]	293	253		2020-01-22	Yes	45001013
11012.00	V	30000 3/5	Transalpine	R	Rai Radio Tutta Italiana			RAI	FTA	8578		256[ita]	296	256		2020-01-22	Yes	45001015
11012.00	V	30000 3/5	Transalpine	R	Rai Radio Techetè			RAI	FTA	8579		257[ita]	297	257		2020-01-22	Yes	45001017
11012.00	V	30000 3/5	Transalpine	R	Rai Radio Live			RAI	FTA	8580		258[ita]	298	258		2020-01-22	Yes	45001019
11012.00	V	30000 3/5	Transalpine	R	Rai Radio Kids			RAI	FTA	8589		259[ita]	299	259		2020-01-22	Yes	45001021
11012.00	V	30000 3/5	Transalpine	R	Rai Radio1 Sport			RAI	FTA	8590		260[ita]	300	260		2020-01-22	Yes	45001023
11012.00	V	30000 3/5	Transalpine	R	Rai Radio2 Indie			RAI	FTA	8591		261[ita]	301	261		2020-01-22	Yes	45001025
11012.00	V	30000 3/5	Transalpine	TV	Rai 3 TGR Piemonte	Włochy	Regionalne	RAI	FTA	3203	524	662[ita]	256	524	588	2020-01-22	Yes	49001001
11014.39	H	2044 5/6	Super	DATA	RCS Map Table (0x3C)				FTA	60			60	8191		2016-05-18	Yes	53001003
11014.39	H	2044 5/6	Super	DATA	IP/DVB Service (0x384)				FTA	900			900	8191		2016-05-18	Yes	53001005
11017.00	H	2048 5/6	Super	DATA	RCS Map Table (0x3C)				FTA	60			60	8191		2012-09-18	Yes	57001001
11017.00	H	2048 5/6	Super	DATA	IP/DVB Service (0x384)				FTA	900			900	8191		2012-09-18	Yes	57001003
11054.50	V	29950 3/4	Super	TV	ETB 1	Hiszpania	Regionalne	Fransat	Viaccess 4.0	502	1521	1522[bas]	1520	1521		2017-02-26	No	61001001
11054.50	V	29950 3/4	Super	TV	ETB 3	Hiszpania	Regionalne	Fransat	Viaccess 4.0	503	1531	1532[bas]	1530	1531		2017-02-26	No	61001003
11054.50	V	29950 3/4	Super	TV	France 3 Amiens	Francja	Regionalne	Bis|Fransat	Viaccess 4.0	4097	911	912[fra]|913[qad]|914[qaa]	910	911		2017-04-12	No	61001005
11054.50	V	29950 3/4	Super	TV	France 3 Lille	Francja	Regionalne	Bis|Fransat	Viaccess 2.6|Viaccess 4.0	4104	981	982[fra]|983[qad]|984[qaa]	980	981		2017-04-12	No	61001007
11054.50	V	29950 3/4	Super	TV	France 3 Nancy	Francja	Regionalne	Bis|Fransat	Viaccess 2.6|Viaccess 4.0	4115	121	122[fra]|123[qad]|124[qaa]	120	121		2017-04-12	No	61001009
11054.50	V	29950 3/4	Super	TV	France 3 Nice	Francja	Regionalne	Bis|Fransat	Viaccess 2.6|Viaccess 4.0	4117	141	142[fra]|143[qad]|144[qaa]	140	141		2017-04-12	No	61001011
11054.50	V	29950 3/4	Super	TV	France 3 Poitiers	Francja	Regionalne	Bis|Fransat	Viaccess 4.0	4120	171	172[fra]|173[qad]|174[qaa]	170	171		2017-04-12	No	61001013
11054.50	V	29950 3/4	Super	TV	France 3 Reims	Francja	Regionalne	Bis|Fransat	Viaccess 2.6|Viaccess 4.0	4121	181	182[fra]|183[qad]|184[qaa]	180	181		2017-04-12	No	61001015
11054.50	V	29950 3/4	Super	TV	France 3 Strasbourg	Francja	Regionalne	Bis|Fransat	Viaccess 4.0	4130	211	212[fra]|213[qad]|214[qaa]	210	211		2017-04-12	No	61001017
11054.50	V	29950 3/4	Super	TV	France 3 Toulouse	Francja	Regionalne	Bis|Fransat	Viaccess 4.0	4131	221	222[fra]|223[qad]|224[qaa]	220	221		2017-04-12	No	61001019
11054.50	V	29950 3/4	Super	TV	Via Stella	Francja	Regionalne	Bis|Fransat	Viaccess 4.0	4132	231	232[fra]|233[qad]	230	231		2017-02-26	No	61001021
11096.00	V	29950 3/4	Transalpine	TV	TF 1	Francja	Ogólne	Bis|Fransat	Viaccess 4.0	401	811	812[fra]|813[qaa]|816[qad]	810	811		2020-01-22	No	69001001
11096.00	V	29950 3/4	Transalpine	TV	M6 HD	Francja	Ogólne	Bis|Fransat	Viaccess 4.0	403	831	832[fra]|833[qaa]|836[qad]	830	831		2020-01-22	No	69001003
11096.00	V	29950 3/4	Transalpine	TV	Arte HD	Francja	Kultura	Bis|Fransat	Viaccess 4.0	404	841	842[fra]|843[ger]|844[qaa]|846[qad]	840	841		2020-01-22	No	69001005
11096.00	V	29950 3/4	Transalpine	TV	NRJ 12 HD	Francja	Rozrywka	Bis|Fransat	Viaccess 4.0	417	1471	1472[fra]|1473[qaa]|1474[qad]	1470	1471		2020-01-22	No	69001007
11096.00	V	29950 3/4	Transalpine	TV	France 5 HD	Francja	Dokumenty	Bis|Fransat	Viaccess 2.6|Viaccess 4.0	419	1491	1492[fra]|1493[qaa]|1494[qad]	1490	1491		2020-01-22	No	69001009
11096.00	V	29950 3/4	Transalpine	TV	W9 HD	Francja	Ogólne	Bis|Fransat	Viaccess 4.0	421	2411	2412[fra]|2413[qaa]|2414[qad]	2410	2411		2020-01-22	No	69001011
11096.00	V	29950 3/4	Transalpine	TV	6ter	Francja	Ogólne	Bis|Fransat	Viaccess 4.0	422	2421	2422[fra]|2423[qaa]|2424[qad]	2420	2421		2020-01-22	No	69001013
11096.00	V	29950 3/4	Transalpine	TV	TMC HD	Francja	Ogólne	Bis|Fransat	Viaccess 4.0	423	2431	2432[fra]|2433[qaa]|2434[qad]	2430	2431		2020-01-22	No	69001015
11096.00	V	29950 3/4	Transalpine	TV	TFX	Francja	Rozrywka	Bis|Fransat	Viaccess 4.0	424	2441	2442[fra]|2443[qaa]	2440	2441		2020-01-22	No	69001017
11096.00	V	29950 3/4	Transalpine	TV	LCP HD	Francja	Polityka	Bis|Fransat	Viaccess 2.6|Viaccess 4.0	425	2451	2452[fra]	2450	2451		2020-01-22	No	69001019
11096.00	V	29950 3/4	Transalpine	TV	Via Vosges	Francja	Regionalne	EUTELSAT	FTA	426	2461	2462[fra]	2460	2461		2020-02-06	Yes	69001021
11096.00	V	29950 3/4	Transalpine	TV	KTO	Francja	Religia	EUTELSAT	FTA	427	2471	2472[fra]	2470	2471		2020-02-06	Yes	69001023
11096.00	V	29950 3/4	Transalpine	TV	RT France	Rosja	Informacje	EUTELSAT	FTA	428	2481	2482[fra]	2480	2481		2020-02-06	Yes	69001025
11096.00	V	29950 3/4	Transalpine	TV	Nouvelle Aquitaine	Francja	Regionalne	Fransat	Viaccess 4.0	4133	261	262[fra]	260	261		2020-02-06	No	69001027
11115.00	H	2725 5/6	Super	DATA	Service			1	FTA	60			60	8191		2017-07-09	Yes	77001001
11115.00	H	2725 5/6	Super	DATA	Service 384				FTA	900			900	8191		2017-07-09	Yes	77001003
11138.00	V	29950 2/3	Super	TV	RMC Sport 1 HD	Francja	Sport	EUTELSAT	Viaccess 4.0|Viaccess 5.0	1820	5201	5202[fra]	5200	5201		2018-08-09	No	89001001
11138.00	V	29950 2/3	Super	TV	RMC Sport 4 HD	Francja	Sport	SFR	Viaccess 4.0|Viaccess 5.0	1821	5211	5212[fra]	5210	5211		2018-08-09	No	89001003
11138.00	V	29950 2/3	Super	TV	BFM Business HD	Francja	Biznes	SFR	Viaccess 4.0|Viaccess 5.0	1822	5221	5222[fra]	5220	5221		2019-10-31	No	89001005
11138.00	V	29950 2/3	Super	TV	BFM Paris HD	Francja	Informacje	SFR	Viaccess 4.0	1823	5231	5232[fra]	5230	5231		2019-10-31	No	89001007
11138.00	V	29950 2/3	Super	TV	RMC Sport 2 HD	Francja	Sport	SFR	Viaccess 4.0|Viaccess 5.0	1825	5251	5252[fra]	5250	5251		2018-08-09	No	89001009
11138.00	V	29950 2/3	Super	TV	RMC Sport 3 HD	Francja	Sport	SFR	Viaccess 4.0|Viaccess 5.0	1826	5261	5262[fra]	5260	5261		2018-08-09	No	89001011
11138.00	V	29950 2/3	Super	TV	RMC Sport News	Francja	Sport	SFR	Viaccess 4.0|Viaccess 5.0	1827	5271	5272[fra]	5270	5271		2018-08-09	No	89001013
11138.00	V	29950 2/3	Super	TV	I24 News Français	Izrael	Informacje	SFR	Viaccess 4.0	1828	5281	5282[fra]	5280	5281		2019-10-31	No	89001015
11138.00	V	29950 2/3	Super	TV	My Cuisine	nieokreślony	Gotowanie	SFR	Viaccess 4.0|Viaccess 5.0	1829	5291	5292[fra]	5290	5291		2019-10-31	No	89001017
11138.00	V	29950 2/3	Super	TV	Télé Mélody	Francja	Muzyka	EUTELSAT	Viaccess 4.0	1830	5301	5302[fra]	5300	5301		2020-02-06	No	89001019
11138.00	V	29950 2/3	Super	TV	Label TV	Gabon	Ogólne	EUTELSAT	FTA	1831	5311	5312[fra]	5310	5311		2020-02-06	Yes	89001021
11138.00	V	29950 2/3	Super	DATA	SSU NeoPro			EUTELSAT	FTA	1880			5800	8191		2019-05-08	Yes	89001023
11156.73	H	2720 5/6	Super	DATA					FTA	60			60	8191		2017-07-09	Yes	93001003
11156.73	H	2720 5/6	Super	DATA					FTA	900			900	8191		2017-07-09	Yes	93001005
11177.00	H	2043 5/6	Super	DATA	RCS MAP TABLE:60				FTA	60			60	8191		2014-02-26	Yes	97001001
11177.00	H	2043 5/6	Super	DATA	IPDVB SERVICE				FTA	900			900	8191		2014-02-26	Yes	97001003
11179.00	V	30000 3/5	Transalpine	TV	Rai Premium	Włochy	Ogólne	RAI	FTA	8581	431	441[ita]|541[vo]	421	431	583	2020-01-22	Yes	101001001
11179.00	V	30000 3/5	Transalpine	TV	Rai Yoyo	Włochy	Dzieci	RAI	FTA	8582	432	442[ita]	422	432	584	2020-01-22	Yes	101001003
11179.00	V	30000 3/5	Transalpine	TV	Rai 4	Włochy	Ogólne	RAI	FTA	8583	433	443[ita]|543[vo]	423	433	585	2020-01-22	Yes	101001005
11179.00	V	30000 3/5	Transalpine	TV	Rai Gulp	Włochy	Dzieci	RAI	FTA	8584	434	445[ita]	424	434	586	2020-01-22	Yes	101001007
11179.00	V	30000 3/5	Transalpine	TV	Rai Movie	Włochy	Filmy	RAI	FTA	8585	435	446[ita]|546[vo]	425	435	587	2020-01-22	Yes	101001009
11179.00	V	30000 3/5	Transalpine	TV	Rai 1 HD	Włochy	Ogólne	RAI	FTA	8588	438	449[ita]	428	438		2020-01-22	Yes	101001011
11179.00	V	30000 3/5	Transalpine	TV	Rai 2 HD	Włochy	Ogólne	RAI	FTA	8592	532	542[ita]	525	532		2020-01-22	Yes	105001001
11179.00	V	30000 3/5	Transalpine	TV	Rai 3 HD	Włochy	Ogólne	RAI	FTA	8593	533	543[ita]	553	533		2020-01-22	Yes	105001003
11179.00	V	30000 3/5	Transalpine	TV	Rai Sport + HD	Włochy	Sport	RAI	FTA	8599	539	649[ita]	529	539		2020-01-22	Yes	105001005
11179.00	V	30000 3/5	Transalpine	TV	Rai 3 TGR Sardegna	Włochy	Regionalne	RAI	FTA	3403	514	652[ita]|697[vo]	256	514	578	2020-01-22	Yes	109001001
11179.00	V	30000 3/5	Transalpine	R	Rai Radio1			RAI	FTA	3404		653[ita]	259	653		2020-01-22	Yes	109001003
11456.00	H	2400 3/4	Transalpine	R	SKYROCK-SAT			TOWERCAST 1-M	FTA	1001		1002[fra]	1000	1002		2020-01-22	Yes	125001001
11456.00	H	2400 3/4	Transalpine	R	NRJ IDF			TWC	FTA	2001		211[fra]	210	211		2020-01-22	Yes	125001003
11456.00	H	2400 3/4	Transalpine	R	NOST IDF			TWC	FTA	2002		221[fra]	220	221		2020-01-22	Yes	125001005
11456.00	H	2400 3/4	Transalpine	R	CHERIE IDF			TWC	FTA	2003		231[fra]	230	231		2020-01-22	Yes	125001007
11456.00	H	2400 3/4	Transalpine	R	RIRE IDF			TWC	FTA	2004		241[fra]	240	241		2020-01-22	Yes	125001009
11458.20	H	542 1/2	Transalpine	R	NOSTALGIE			towerCast	FTA	1001		101[fra]	100	101		2020-01-22	Yes	129001001
11458.20	H	542 1/2	Transalpine	R	NRJ			towerCast	FTA	1002		111[fra]	110	111		2020-01-22	Yes	129001003
11465.20	H	667 3/5	Transalpine	R	ALOUETTE				FTA	1000		101[aac]	100	101		2020-01-22	Yes	141001003
11465.20	H	667 3/5	Transalpine	R	MAGIC LIMOGES				FTA	2000		201[aac]	200	201		2020-01-22	Yes	141001005
11465.20	H	667 3/5	Transalpine	R	TEMPO				FTA	3000		301[aac]	300	301		2020-01-22	Yes	141001007
11465.20	H	667 3/5	Transalpine	R	MAGIC CREUSE				FTA	4000		401[aac]	400	401		2020-01-22	Yes	141001009
11468.00	H	3100 7/8	Transalpine	DATA	Service 2			Unnamed	FTA	2			32	3601		2020-01-22	Yes	145001001
11471.00	V	29950 3/4	Transalpine	TV	TF1 Séries Films	Francja	Seriale	Bis|Fransat	Viaccess 4.0	3000	2001	2002[fra]|2003[qaa]|2004[qad]	2000	2001		2020-01-22	No	149001001
11471.00	V	29950 3/4	Transalpine	TV	L&acute;Equipe 21	Francja	Sport	Bis|Fransat	Viaccess 4.0	3001	2011	2012[fra]|2014[qad]	2010	2011		2020-01-22	No	149001003
11471.00	V	29950 3/4	Transalpine	TV	RMC Story	Francja	Ogólne	Fransat	Viaccess 4.0	3003	2031	2032[fra]|2033[qaa]|2034[qad]	2030	2031		2020-01-22	No	149001005
11471.00	V	29950 3/4	Transalpine	TV	RMC Découverte	Francja	Dokumenty	Bis|Fransat	Viaccess 4.0	3004	2041	2042[fra]|2043[qaa]|2044[qad]	2040	2041		2020-01-22	No	149001007
11471.00	V	29950 3/4	Transalpine	TV	Cherie 25	Francja	Ogólne	Bis|Fransat	Viaccess 4.0	3005	2051	2052[fra]|2053[qaa]|2054[qad]	2050	2051		2020-01-22	No	149001009
11471.00	V	29950 3/4	Transalpine	TV	CNews HD	Francja	Informacje	Bis|Fransat	Viaccess 4.0	3011	2111	2112[fra]	2110	2111		2020-01-22	No	149001011
11471.00	V	29950 3/4	Transalpine	TV	BFM TV HD	Francja	Informacje	Bis|Fransat	Viaccess 4.0	3012	2121	2122[fra]	2120	2121		2020-01-22	No	149001013
11471.00	V	29950 3/4	Transalpine	TV	C8 HD	Francja	Ogólne	Bis|Fransat	Viaccess 4.0	3013	2131	2132[fra]|2133[qaa]|2134[qad]	2130	2131		2020-01-22	No	149001015
11471.00	V	29950 3/4	Transalpine	TV	CStar HD	Francja	Rozrywka	Bis|Fransat	Viaccess 4.0	3014	2141	2142[fra]|2143[qaa]	2140	2141		2020-01-22	No	149001017
11471.00	V	29950 3/4	Transalpine	TV	Gulli HD	Francja	Dzieci	Bis|Fransat	Viaccess 4.0	3015	2151	2152[fra]|2154[qad]	2150	2151		2020-01-22	No	149001019
11471.00	V	29950 3/4	Transalpine	IMG	CANAL SAV			EUTELSAT	FTA	3016	2161		2160	2161		2020-02-06	Yes	149001021
11471.00	V	29950 3/4	Transalpine	TV	A La Maison	Francja	Ogólne	Fransat|SFR	FTA	3017	2171	2172[fra]|2173[qaa]	2170	2171	2175	2020-04-08	Yes	149001023
11471.00	V	29950 3/4	Transalpine	TV	Dici TV	Francja	Regionalne	EUTELSAT	FTA	3018	2181	2182[fra]	2180	2181		2020-02-06	Yes	149001025
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU 107.1			EUTELSAT	FTA	3020		2202	2200	8191		2020-02-06	Yes	149001027
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU ALSACE			EUTELSAT	FTA	3021		2212	2210	8191		2020-02-06	Yes	149001029
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU ARMORIQUE			EUTELSAT	FTA	3022		2222	2220	8191		2020-02-06	Yes	149001031
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU AUXERRE			EUTELSAT	FTA	3023		2232	2230	8191		2020-02-06	Yes	149001033
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU AZUR			EUTELSAT	FTA	3024		2242	2240	8191		2020-02-06	Yes	149001035
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU BASSE NORMANDIE			EUTELSAT	FTA	3025		2252	2250	8191		2020-02-06	Yes	149001037
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU BEARN			EUTELSAT	FTA	3026		2262	2260	8191		2020-02-06	Yes	149001039
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU BELFORT MONTBELIARD			EUTELSAT	FTA	3027		2272	2270	8191		2020-02-06	Yes	149001041
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU BERRY			EUTELSAT	FTA	3028		2282	2280	8191		2020-02-06	Yes	149001043
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU BESANCON			EUTELSAT	FTA	3029		2292	2290	8191		2020-02-06	Yes	149001045
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU BOURGOGNE			EUTELSAT	FTA	3030		2302	2300	8191		2020-02-06	Yes	149001047
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU BREIZH IZEL			EUTELSAT	FTA	3031		2312	2310	8191		2020-02-06	Yes	149001049
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU CHAMPAGNE			EUTELSAT	FTA	3032		2322	2320	8191		2020-02-06	Yes	149001051
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU COTENTIN			EUTELSAT	FTA	3033		2332	2330	8191		2020-02-06	Yes	149001053
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU CREUSE			EUTELSAT	FTA	3034		2342	2340	8191		2020-02-06	Yes	149001055
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU DROME ARDECHE			EUTELSAT	FTA	3035		2352	2350	8191		2020-02-06	Yes	149001057
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU FREQUENZA MORA			EUTELSAT	FTA	3036		2362	2360	8191		2020-02-06	Yes	149001059
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU GARD LOZERE			EUTELSAT	FTA	3037		2372	2370	8191		2020-02-06	Yes	149001061
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU GASCOGNE			EUTELSAT	FTA	3038		2382	2380	8191		2020-02-06	Yes	149001063
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU GIRONDE			EUTELSAT	FTA	3039		2392	2390	8191		2020-02-06	Yes	149001065
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU HAUTE NORMANDIE			EUTELSAT	FTA	3040		2402	2400	8191		2020-02-06	Yes	149001067
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU HERAULT			EUTELSAT	FTA	3041		2412	2410	8191		2020-02-06	Yes	149001069
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU ISERE			EUTELSAT	FTA	3042		2422	2420	8191		2020-02-06	Yes	149001071
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU LA ROCHELLE			EUTELSAT	FTA	3043		2432	2430	8191		2020-02-06	Yes	149001073
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU LIMOUSIN			EUTELSAT	FTA	3044		2442	2440	8191		2020-02-06	Yes	149001075
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU LOIRE OCEAN			EUTELSAT	FTA	3045		2452	2450	8191		2020-02-06	Yes	149001077
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU LORRAINE NORD			EUTELSAT	FTA	3046		2462	2460	8191		2020-02-06	Yes	149001079
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU MAINE			EUTELSAT	FTA	3047		2472	2470	8191		2020-02-06	Yes	149001081
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU MAYENNE			EUTELSAT	FTA	3048		2482	2480	8191		2020-02-06	Yes	149001083
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU NORD			EUTELSAT	FTA	3049		2492	2490	8191		2020-02-06	Yes	149001085
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU ORLEANS			EUTELSAT	FTA	3050		2502	2500	8191		2020-02-06	Yes	149001087
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU PAYS BASQUE			EUTELSAT	FTA	3051		2512	2510	8191		2020-02-06	Yes	149001089
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU PAYS D'AUVERGNE			EUTELSAT	FTA	3052		2522	2520	8191		2020-02-06	Yes	149001091
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU PAYS DE SAVOIE			EUTELSAT	FTA	3053		2532	2530	8191		2020-02-06	Yes	149001093
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU PERIGORD			EUTELSAT	FTA	3054		2542	2540	8191		2020-02-06	Yes	149001095
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU PICARDIE			EUTELSAT	FTA	3055		2552	2550	8191		2020-02-06	Yes	149001097
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU POITOU			EUTELSAT	FTA	3056		2562	2560	8191		2020-02-06	Yes	149001099
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU PROVENCE			EUTELSAT	FTA	3057		2572	2570	8191		2020-02-06	Yes	149001101
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU ROUSSILLON			EUTELSAT	FTA	3058		2582	2580	8191		2020-02-06	Yes	149001103
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU SAINT ETIENNE			EUTELSAT	FTA	3059		2592	2590	8191		2020-04-07	Yes	149001105
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU SUD LORRAINE			EUTELSAT	FTA	3060		2602	2600	8191		2020-02-06	Yes	149001107
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU TOULOUSE			EUTELSAT	FTA	3061		2612	2610	8191		2020-02-06	Yes	149001109
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU TOURAINE			EUTELSAT	FTA	3062		2622	2620	8191		2020-02-06	Yes	149001111
11471.00	V	29950 3/4	Transalpine	R	FRANCE BLEU VAUCLUSE			EUTELSAT	FTA	3063		2632	2630	8191		2020-02-06	Yes	149001113
11471.00	V	29950 3/4	Transalpine	R	FRANCE INTER			EUTELSAT	FTA	3064		2642	2640	8191		2020-02-06	Yes	149001115
11471.00	V	29950 3/4	Transalpine	R	FRANCE CULTURE			EUTELSAT	FTA	3065		2652	2650	8191		2020-02-06	Yes	149001117
11471.00	V	29950 3/4	Transalpine	R	FRANCE MUSIQUE			EUTELSAT	FTA	3066		2662	2660	8191		2020-02-06	Yes	149001119
11471.00	V	29950 3/4	Transalpine	R	FIP			EUTELSAT	FTA	3067		2672	2670	8191		2020-02-06	Yes	149001121
11471.00	V	29950 3/4	Transalpine	R	FRANCE INFO			EUTELSAT	FTA	3068		2682	2680	8191		2020-02-06	Yes	149001123
11471.00	V	29950 3/4	Transalpine	R	LE MOUV			EUTELSAT	FTA	3069		2692	2690	8191		2020-02-06	Yes	149001125
11471.00	V	29950 3/4	Transalpine	R	BFM			EUTELSAT	FTA	3070		2702	2700	8191		2020-02-06	Yes	149001127
11471.00	V	29950 3/4	Transalpine	R	RMC			EUTELSAT	FTA	3071		2712	2710	8191		2020-02-06	Yes	149001129
11471.00	V	29950 3/4	Transalpine	R	NOSTALGIE			EUTELSAT	FTA	3072		2722[fra]	2720	8191		2020-02-06	Yes	149001131
11471.00	V	29950 3/4	Transalpine	R	NRJ			EUTELSAT	FTA	3073		2732[fra]	2730	8191		2020-02-06	Yes	149001133
11471.00	V	29950 3/4	Transalpine	R	RIRE ET CHANSONS			EUTELSAT	FTA	3074		2742[fra]	2740	8191		2020-02-06	Yes	149001135
11471.00	V	29950 3/4	Transalpine	R	CHERIE FM			EUTELSAT	FTA	3075		2752[fra]	2750	8191		2020-02-06	Yes	149001137
11471.00	V	29950 3/4	Transalpine	R	EUROPE 1			EUTELSAT	FTA	3076		2762	2760	8191		2020-02-06	Yes	149001139
11471.00	V	29950 3/4	Transalpine	R	VIRGIN RADIO			EUTELSAT	FTA	3077		2772	2770	8191		2020-02-06	Yes	149001141
11471.00	V	29950 3/4	Transalpine	R	RFM			EUTELSAT	FTA	3078		2782	2780	8191		2020-02-06	Yes	149001143
11471.00	V	29950 3/4	Transalpine	R	RADIO AFRICA N01			EUTELSAT	FTA	3079		2792[fra]	2790	8191		2020-02-06	Yes	149001145
11471.00	V	29950 3/4	Transalpine	R	NOVA			EUTELSAT	FTA	3080		2802	2800	8191		2020-02-06	Yes	149001147
11472.00	H	9900 4/5	Transalpine	TV	VEOA-B Occasion			GLOBECAST	Viaccess 4.0	196	1962	1961[fra]	1960	1962		2020-02-06	No	153001001
