Freq	Pol	SR	Beam	Type	Name	FTA	Encryption	SID	VPID	APID Lang	Row
11034	V	27500-3/4	Wide	R	Chaîne 2	Yes		1711		1130[Ber]	9022
11034	V	27500-3/4	Wide	R	Chaîne 3	Yes		1731		1131[Fre]	9022
11034	V	27500-3/4	Wide	R	Chaîne 1	Yes		1751		131[Ara]	9022
11034	V	27500-3/4	Wide	R	Radio 2M	Yes		1755		580	9022
11054	H	27500-5/6	Wide	TV	Arti TV	Yes	MPEG-2/SD	8003	310	320[Tur]	9040
11054	H	27500-5/6	Wide	TV	MC EU	Yes	MPEG-4/SD	8004	410	420[Tur]	9040
11054	H	27500-5/6	Wide	TV	Media Broadcast Satellite promo	No	MPEG-2/SD	8011	1113	1114[Ger]	9040
11054	H	27500-5/6	Wide	TV	Jin TV	Yes	MPEG-4/HD	8025	2510	2520[Kur]	9040
11054	H	27500-5/6	Wide	TV	Can TV	Yes	MPEG-4/HD	8027	2710	2720[Tur]	9040
11054	H	27500-5/6	Wide	TV	Iran e Aryaee TV	Yes	MPEG-4/SD	8031	3110	3120[Per]	9040
11075	V	30000-3/4	Wide	TV	Aristo TV	Yes	MPEG-4/SD	3710	1010	1020[Ger]	9047
11075	V	30000-3/4	Wide	TV	Anixe +	Yes	MPEG-4/HD	3711	1110	1120[Ger]	9047
11075	V	30000-3/4	Wide	TV	Anixe HD Serie	Yes	MPEG-4/HD	3712	1210	1220[Ger]	9047
11075	V	30000-3/4	Wide	TV	TVP Polonia	Yes	MPEG-4/SD	3715	1510	1520[Pol]|1530[Pol]	9047
11137	H	27500-3/4	Wide	TV	Bloomberg TV Europe	Yes		7302	3502	3622[Eng]	9054
11137	H	27500-3/4	Wide	TV	Aljazeera English	Yes		7305	3505	3625[Eng]	9054
11137	H	27500-3/4	Wide	TV	Aljazeera English	Yes	MPEG-4/HD	7306	3506	3626[Eng]|3686[Eng]	9054
11137	H	27500-3/4	Wide	TV	TV 5 Monde Europe	Yes		7322	3522	3642[Fre]	9054
11137	H	27500-3/4	Wide	TV	Bartar TV	No		7333	3533	5303	9054
11137	H	27500-3/4	Wide	TV	Manoto	Yes		7355	3555	3675[Per]	9054
11179	H	27500-3/4	Wide	TV	Alkarma TV Middle East 1	Yes		4904	640	625[Ara]	9062
11179	H	27500-3/4	Wide	TV	Fashion TV Europe	Yes	MPEG-4/SD	4908	1401	1402	9062
11179	H	27500-3/4	Wide	TV	Juwelo Italia	Yes	MPEG-4/SD	4910	3810	382.[Ita]	9062
11179	H	27500-3/4	Wide	TV	CTV (Egypt)	Yes		4923	554	564[Ara]	9062
11179	H	27500-3/4	Wide	TV	Marjaeyat TV Hotbird	Yes		4937	580	581[Per]	9062
11179	H	27500-3/4	Wide	TV	Radio Radio TV	Yes	MPEG-4/SD	4955	1181	1182[Ita]	9062
11179	H	27500-3/4	Wide	TV	Canale Italia 2	Yes	MPEG-4/SD	4960	1371	1372[Ita]	9062
11179	H	27500-3/4	Wide	TV	Orler TV	Yes	MPEG-4/SD	4970	1221	1222[Ita]	9062
11179	H	27500-3/4	Wide	TV	Regal TV	Yes	MPEG-4/SD	4974	1112	1113[Ita]	9062
11179	H	27500-3/4	Wide	TV	Arte Investimenti	Yes	MPEG-4/SD	4993	1211	1212[Ita]	9062
11179	H	27500-3/4	Wide	TV	Telecupole	Yes	MPEG-4/SD	4994	1411	1412[Ita]	9062
11179	H	27500-3/4	Wide	TV	Sky 903	Yes	MPEG-4/SD	4996	1201	1202[Ita]	9062
11179	H	27500-3/4	Wide	R	Radio Margherita	Yes		4957		102[Ita]	9062
11200	V	27500-5/6	Wide	TV	Mohabat TV	Yes		4703	370	371[Per]	10000
11200	V	27500-5/6	Wide	TV	Deluxe 139	Yes	MPEG-4/SD	4704	2004	3004[Ita]	10000
11200	V	27500-5/6	Wide	TV	MTA 3	Yes		4706	366	367[Ara]	10000
11200	V	27500-5/6	Wide	TV	KICC TV	Yes		4709	2009	3009[Eng]	10000
11200	V	27500-5/6	Wide	TV	GünAz TV	Yes		4763	2063	3063[Aze]	10000
11200	V	27500-5/6	Wide	TV	Umut TV	Yes		4784	2084	3084[Tur]	10000
11200	V	27500-5/6	Wide	TV	Omid TV (USA)	Yes		4784	2084	3084[Per]	10000
11200	V	27500-5/6	Wide	R	Radio Novaya Zhizn	Yes		4727		3027[Rus]	10000
11200	V	27500-5/6	Wide	R	Persian BMS	Yes		4728		3028[Per]	10000
11200	V	27500-5/6	Wide	R	Radio Mojdeh	No		4732		406[Per]	10000
11200	V	27500-5/6	Wide	R	Voisfarsi	Yes		4764		3064[Per]	10000
11200	V	27500-5/6	Wide	R	RVS Italy	Yes		4785		3085[Ita]	10000
11219	H	29900-3/5	Wide	TV	Ukraïna 24	Yes	MPEG-4/SD	1220	1222	122.[Ukr]	10013
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13801	2825	2823[Eng]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13802	2825	2823[Eng]|2827[Cze]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13804	2825	2823[Eng]|2872[Spa]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13805	2825	2823[Eng]|2833[Gre]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13813	282.	2823[Eng]|2828[Rus]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13821	2825	2850[Por]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13822	2825	2821[Ita]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13823	2825	2821[Ita]|2823[Eng]|2826[Ger]|2827[Cze]|2828[Rus]|2833[Gre]|2834[Hun]|2844[Srp]|2850[Por]|2860[Tur]|2872[Spa]|2873[Rum]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13828	2577	2562[Eng]|2593[Hrv]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13829	2577	2562[Eng]|2590[Spa]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13830	2577	2592[Ita]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13831	2577	2562[Eng]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13833	257.	2564[Dut]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13834	2577	2562[Eng]|2565[Pol]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13835	2577	2562[Eng]|2566[Rus]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13836	2577	2568[Por]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13837	2577	2562[Eng]|2584[Hun]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13839	2577	2582[Cze]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13840	2577	2562[Eng]|2563[Gre]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13841	2577	2562[Eng]|2563[Gre]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13842	2577	2585[Bul]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13843	2825	2823[Eng]|2860[Tur]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13844	2577	2842[Srp]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13845	2577	2562[Eng]|2838[Tur]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13846	2825	2826[Ger]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13847	2825	2844[Srp]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13848	2577	2562[Eng]|2563[Gre]|2564[Dut]|2565[Pol]|2566[Rus]|2568[Por]|2569[Rum]|2582[Cze]|2584[Hun]|2585[Bul]|2590[Spa]|2591[Fre]|2592[Ita]|2593[Hrv]|2838[Tur]|2842[Srp]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2 North-East	No	Viaccess|Videoguard	13864	5110	5120[Eng]|5320[Bul]|6820[Tur]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Viaccess|Verimatrix	13865	2577	2562[Eng]|2565[Pol]|2590[Spa]|2592[Ita]|2593[Hrv]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2 North-East	No	Viaccess|Videoguard	13877	5110	5120[Eng]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2 North-East	No	Viaccess|Videoguard	13879	5110	5120[Eng]|5320[Bul]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2 North-East	No	Viaccess|Videoguard	13880	5110	5520[Srp]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13882	2825	2873[Rum]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2 North-East	No	Viaccess|Videoguard	13883	5110	5120[Eng]|5820[Rus]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2	No	Irdeto|Viaccess|Videoguard|Verimatrix	13884	2825	2834[Hun]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13885	2577	2562[Eng]|2569[Rum]|2582[Cze]|2584[Hun]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2 North-East	No	Viaccess|Videoguard	13886	5110	5120[Eng]|5320[Bul]|5520[Srp]|5820[Rus]|6420[Hun]|6520[Rum]|6620[Hrv]|6820[Tur]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2 North-East	No	Viaccess|Videoguard	13887	5110	5120[Eng]|6420[Hun]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2 North-East	No	Viaccess|Videoguard	13888	5110	6520[Rum]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2 North-East	No	Viaccess|Videoguard	13890	5110	5120[Eng]|6620[Hrv]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 1	No	Irdeto|Viaccess|Videoguard|Verimatrix	13892	2577	2569[Rum]	10015
11240	V	27500-3/4	Wide	TV	Eurosport 2 North-East	No	Viaccess|Videoguard	13893	5110	5120[Eng]|6820[Tur]	10015
11240	V	27500-3/4	Wide	TV	Noviy Mir	Yes		13930	512	4112[Rus]	10015
