Freq	Pol	SR	Beam	Type	Name	FTA	Encryption	SID	VPID	APID Lang	Row
10803	H	22000-3/4	Europe	TV	QVC Zwei	Yes	MPEG-4/HD	5504	1279	1283[Ger]	8027
10803	H	22000-3/4	Europe	TV	Sport 1 (Germany)	No	MPEG-4/HD|Irdeto|Nagravision|Viaccess|Videoguard	5505	1535	1539[Ger]	8027
10803	H	22000-3/4	Europe	TV	Disney Channel Deutschland	No	MPEG-4/HD|Irdeto|Viaccess|Videoguard	5510	255	259[Ger]	8027
10803	H	22000-3/4	Europe	TV	Deluxe Music	No	MPEG-4/HD|Irdeto|Viaccess|Videoguard	5513	1023	1027[Ger]	8027
10847	V	22000-5/6	Europe	TV	[Movistar+ test card]	No		30102	163	256[Spa]	8039
10847	V	22000-5/6	Europe	TV	Canal Portada	Yes		30150	171	124[Spa]	8039
10847	V	22000-5/6	Europe	R	Cadena Dial	Yes		30104		256[Spa]	8039
10847	V	22000-5/6	Europe	R	Los 40 Classic	Yes		30104		257[Spa]	8039
10847	V	22000-5/6	Europe	R	Radiolé	Yes		30104		258[Spa]	8039
10847	V	22000-5/6	Europe	R	Los 40 Dances	Yes		30104		259[Spa]	8039
10847	V	22000-5/6	Europe	R	Los 40	Yes		30104		260[Spa]	8039
10847	V	22000-5/6	Europe	R	Cadena SER	Yes		30104		262[Spa]	8039
10891	H	22000-2/3	Europe	TV	RBB Brandenburg (19.30-20.00)	Yes	MPEG-4/HD	10350	5301	5302[Ger]|53.3[Qaa]|5306[Ger]	8050
10891	H	22000-2/3	Europe	TV	RBB Berlin	Yes	MPEG-4/HD	10351	5311	5312[Ger]|5313[Qaa]|5316[Ger]	8050
10891	H	22000-2/3	Europe	TV	MDR Fernsehen Sachsen (19.00-19.30 & Wed 21.15-21.45)	Yes	MPEG-4/HD	10352	5321	5322[Ger]|5323[Qaa]|5326[Ger]	8050
10891	H	22000-2/3	Europe	TV	MDR Fernsehen Sachsen-Anhalt	Yes	MPEG-4/HD	10353	5331	5332[Ger]|5333[Qaa]|5336[Ger]	8050
10891	H	22000-2/3	Europe	TV	MDR Fernsehen Thüringen (19.00-19.30 & Wed 21.15-21.45)	Yes	MPEG-4/HD	10354	5341	5342[Ger]|5343[Qaa]|5346[Ger]	8050
10891	H	22000-2/3	Europe	TV	HR Fernsehen	Yes	MPEG-4/HD	10355	5351	5352[Ger]|5353[Qaa]|5356[Ger]	8050
10921	H	22000-7/8	Europe	TV	Genius Family	Yes	MPEG-4/SD	33	255	256[Ger]	8058
10921	H	22000-7/8	Europe	TV	Zee One	Yes	MPEG-2/SD	35	511	512[Ger]	8058
10921	H	22000-7/8	Europe	TV	Sky Sport News	Yes	MPEG-2/SD	37	767	768[Ger]	8058
10921	H	22000-7/8	Europe	TV	HGTV Deutschland	Yes	MPEG-2/SD	38	1023	1024[Ger]	8058
10921	H	22000-7/8	Europe	TV	MediaShop	Yes	MPEG-4/SD	39	1279	1280[Ger]	8058
10964	H	22000-2/3	Europe Ku	TV	TLC Germany	No	MPEG-4/HD|Irdeto|Nagravision|Viaccess|Videoguard	10100	255	259[Ger]	9000
10964	H	22000-2/3	Europe Ku	TV	Zee One	Yes	MPEG-4/HD	10101	511	515[Ger]	9000
10964	H	22000-2/3	Europe Ku	TV	Handystar	Yes	MPEG-4/HD	10102	767	771[Ger]	9000
10964	H	22000-2/3	Europe Ku	TV	MTV Germany	No	MPEG-4/HD|Irdeto|Nagravision|Viaccess|Videoguard	10103	1023	1027[Ger]	9000
10964	H	22000-2/3	Europe Ku	TV	Channel 21 (Germany)	Yes	MPEG-4/HD	10104	1279	1283[Ger]	9000
10964	H	22000-2/3	Europe Ku	TV	QVC Style Deutschland	Yes	MPEG-4/HD	10105	1535	1539[Ger]	9000
10964	H	22000-2/3	Europe Ku	TV	TLC Germany	No	MPEG-4/HD|Irdeto|Viaccess|Videoguard	10110	255	259[Ger]	9000
10964	H	22000-2/3	Europe Ku	TV	MTV Germany	No	MPEG-4/HD|Irdeto|Viaccess|Videoguard	10113	1023	1027[Ger]	9000
10994	H	22000-5/6	Europe Ku	TV	SES Ultra HD Demo Channel	Yes	HEVC/UHD 4K	1	511	512[Eng]|513[Eng]	9010
10994	H	22000-5/6	Europe Ku	TV	UHD 1 (Mon-Fri 20-08 & Sun 14-08)	No	HEVC/UHD 4K|Nagravision|Videoguard	2	101	102[Ger]	9010
11053	H	22000-2/3	Europe Ku	TV	Tagesschau 24	Yes	MPEG-4/HD	10375	5401	5402[Ger]|5406[Ger]	9016
11053	H	22000-2/3	Europe Ku	TV	One	Yes	MPEG-4/HD	10376	5411	5412[Ger]|5416[Ger]	9016
11053	H	22000-2/3	Europe Ku	TV	ARD Alpha	Yes	MPEG-4/HD	10377	5421	5422[Ger]|5426[Ger]	9016
11053	H	22000-2/3	Europe Ku	TV	SR Fernsehen	Yes	MPEG-4/HD	10378	5431	5432[Ger]|5436[Ger]	9016
11053	H	22000-2/3	Europe Ku	TV	Radio Bremen TV	Yes	MPEG-4/HD	10379	5441	5442[Ger]	9016
11068	V	22000-5/6	Europe Ku	TV	RT Español	Yes		1150	1450	1550[Spa]	9022
11068	V	22000-5/6	Europe Ku	TV	Record TV Europa	Yes		31301	33	32[Por]	9022
11068	V	22000-5/6	Europe Ku	TV	Telesur (Venezuela)	Yes		31304	2101	2102[Spa]	9022
11068	V	22000-5/6	Europe Ku	TV	I24 News Français	Yes	MPEG-4/SD	31307	1081	1082[Fre]	9022
11112	H	22000-2/3	Europe Ku	TV	Sat. 1 Gold Deutschland	No	MPEG-4/HD|Irdeto|Nagravision|Videoguard	12500	255	259[Ger]	9029
11112	H	22000-2/3	Europe Ku	TV	Eurosport 1 Germany	No	MPEG-4/HD|Irdeto|Nagravision|Videoguard	12502	767	771[Ger]	9029
11112	H	22000-2/3	Europe Ku	TV	Eurosport 2 Xtra	No	MPEG-4/HD|Nagravision|Videoguard	12503	1023	1027[Ger]	9029
11112	H	22000-2/3	Europe Ku	TV	Sat. 1 Gold Deutschland	No	MPEG-4/HD|Irdeto|Viaccess|Videoguard	12520	255	259[Ger]	9029
11112	H	22000-2/3	Europe Ku	TV	Eurosport 1 Germany	No	MPEG-4/HD|Irdeto|Viaccess	12522	767	771[Ger]	9029
11156	V	22000-5/6	Europe	TV	Canal Sur Andalucía	Yes		30505	166	104[Spa]	9037
11171	H	22000-3/4	Europe	TV	CNBC Europe	Yes	MPEG-4/HD	125	2047	2051[Eng]	9039
11186	V	22000-5/6	Europe Ku	TV	TV TRWAM	Yes		4310	33	3606[Pol]	9041
11186	V	22000-5/6	Europe Ku	R	Radio Maryja	Yes		4311		3607[Pol]	9041
11214	H	22000-2/3	Europe	TV	RTL UHD	No	HEVC/UHD|Irdeto	13410	4110	4111[Ger]	10000
11229	V	22000-2/3	Europe	TV	BBC World News Europe	Yes	MPEG-4/HD	5001	2091	2092[Eng]	10001
11229	V	22000-2/3	Europe	TV	Insight HD	No	MPEG-4/HD|Irdeto|Nagravision|Videoguard	5010	255	256[Eng]|257[Ger]|259[Eng]	10001
11229	V	22000-2/3	Europe	TV	Insight HD	No	MPEG-4/HD|Irdeto|Viaccess|Videoguard	5011	255	256[Eng]|257[Ger]|2.9[Eng]	10001
11229	V	22000-2/3	Europe	TV	NHK World Japan	Yes	MPEG-4/HD	5021	1760	1720[Eng]	10001
11229	V	22000-2/3	Europe	TV	Aljazeera English	Yes	MPEG-4/HD	5031	3101	3102[Eng]|3103[Eng]	10001
11229	V	22000-2/3	Europe	TV	MB Live TV	Yes	MPEG-4/HD	5081	101	201[Fre]	10001
11244	H	22000-5/6	Europe	TV	Shop 24 Direct	Yes		13222	2220	2221[Ger]	10008
11244	H	22000-5/6	Europe	TV	Bibel TV	Yes	MPEG-4/HD	13224	2240	2241[Ger]	10008
11244	H	22000-5/6	Europe	TV	Schau TV	Yes	MPEG-4/HD	13225	2250	2251[Ger]	10008
11244	H	22000-5/6	Europe	TV	Hope Channel Deutsch	Yes	MPEG-4/HD	13227	2270	2271[Ger]	10008
11244	H	22000-5/6	Europe	TV	RTL Plus Österreich	Yes	MPEG-4/SD	13229	2290	2291[Ger]	10008
11273	H	22000-2/3	Europe	TV	[Flimmit info card]	No	MPEG-4/SD	13310	3100	[Ger]	10015
11273	H	22000-2/3	Europe	TV	Aristo TV	Yes	MPEG-4/SD	13311	3110	.111[Ger]	10015
11273	H	22000-2/3	Europe	TV	R9	Yes	MPEG-4/HD	13312	3120	3121[Ger]	10015
11273	H	22000-2/3	Europe	TV	[Krone TV info card]	No	MPEG-4/SD	13313	3130	3131[Ger]	10015
11273	H	22000-2/3	Europe	TV	Oe24 TV	Yes	MPEG-4/HD	13314	3140	3141[Ger]	10015
11273	H	22000-2/3	Europe	TV	Shop 24 Direct	Yes	MPEG-4/SD	13315	3150	3151[Ger]	10015
11273	H	22000-2/3	Europe	TV	GoTV	Yes	MPEG-4/SD	13316	3160	3161[Ger]	10015
11273	H	22000-2/3	Europe	TV	Melodie Express (22-19)	Yes	MPEG-4/SD	13317	3170	3171[Ger]	10015
11273	H	22000-2/3	Europe	TV	Melodie TV (19-22)	Yes	MPEG-4/SD	13317	3170	3171[Ger]	10015
11288	V	22000-2/3	Europe Ku	TV	Rai News 24	Yes	MPEG-2/SD	4216	520	690[Ita]	10025
11288	V	22000-2/3	Europe Ku	TV	CBNN	No	MPEG-4/HD	4221	55	50[Eng]	10025
11288	V	22000-2/3	Europe Ku	TV	Deutschland Vozrozhdeniye	Yes	MPEG-4/SD	4225	7686	76.7[Ger]	10025
11288	V	22000-2/3	Europe Ku	TV	QVC Deutschland	Yes	HEVC/UHD 4K	4230	255	256[Ger]	10025
11303	H	22000-2/3	Europe Ku	TV	ORF Eins	No	MPEG-4/HD|Cryptoworks|Irdeto|Viaccess|Videoguard	4911	1920	1921[Ger]|1922[Qaa]	10030
11303	H	22000-2/3	Europe Ku	TV	ORF 2	No	MPEG-4/HD|Cryptoworks|Irdeto|Viaccess|Videoguard	4912	2920	2921[Ger]|2922[Qaa]	10030
11303	H	22000-2/3	Europe Ku	TV	Servus TV Österreich	No	MPEG-4/HD|Cryptoworks|Irdeto|Viaccess|Videoguard	4913	3583	3584[Ger]|3585[Eng]|3587[Ger]	10030
11303	H	22000-2/3	Europe Ku	TV	Servus TV Deutschland	Yes	MPEG-4/HD	4914	4920	.921[Ger]|4922[Eng]|4924[Ger]	10030
11303	H	22000-2/3	Europe Ku	TV	ORF 2 Niederösterreich (19.00-19.30)	No	MPEG-4/HD|Cryptoworks|Irdeto|Viaccess|Videoguard	4916	2920	2921[Ger]	10030
11303	H	22000-2/3	Europe Ku	R	Hitradio Ö3	Yes		4920		921[Ger]	10030
11347	V	22000-2/3	Europe	TV	3sat	Yes	MPEG-4/HD	11150	6510	6520[Ger]|6521[Qaa]|6522[Ger]	10039
11347	V	22000-2/3	Europe	TV	KIKA (06-21)	Yes	MPEG-4/HD	11160	6610	6620[Ger]|6622[Ger]	10039
11347	V	22000-2/3	Europe	TV	ZDF Info	Yes	MPEG-4/HD	11170	6710	6720[Ger]|6721[Qaa]|6722[Ger]	10039
11362	H	22000-2/3	Europe	TV	ZDF	Yes	MPEG-4/HD	11110	6110	6120[Ger]|6122[Ger]|6123[Qaa]	10043
11362	H	22000-2/3	Europe	TV	ZDF Neo	Yes	MPEG-4/HD	11130	6310	6320[Ger]|6321[Qaa]|6322[Ger]	10043
11377	V	22000-2/3	Europe Ku	TV	Telesur (Venezuela)	Yes	MPEG-4/HD	6380	1001	1002[Spa]	10046
11377	V	22000-2/3	Europe Ku	TV	RT News	Yes	MPEG-4/HD	6381	1011	1012[Eng]|1013[Eng]	10046
11377	V	22000-2/3	Europe Ku	TV	RT Español	Yes	MPEG-4/HD	6382	1021	1022[Spa]|1023[Spa]	10046
11377	V	22000-2/3	Europe Ku	TV	RT France	Yes	MPEG-4/HD	6383	1031	1032[Fre]|1033[Fre]	10046
11377	V	22000-2/3	Europe Ku	TV	Canal Extremadura Satélite	Yes	MPEG-4/SD	6384	104.	1042[Spa]	10046
11377	V	22000-2/3	Europe Ku	TV	Galicia TV Europa	Yes	MPEG-4/HD	6385	1701	1702[Glg]	10046
11377	V	22000-2/3	Europe Ku	R	Radio Galega	Yes		6386		1802[Glg]	10046
11377	V	22000-2/3	Europe Ku	R	Radio Galega Música	Yes		6387		1902[Glg]	10046
11391	H	22000-5/6	Europe	TV	RTL Zwei Schweiz	Yes		12400	255	256[Ger]	10055
11391	H	22000-5/6	Europe	TV	RTL UHD	No	HEVC/UHD 4K|Nagravision	12410	2815	2816[Ger]	10055
11421	H	22000-5/6	Europe	TV	3+	No	MPEG-4/HD|Viaccess	4704	1279	1280[Ger]	10059
11421	H	22000-5/6	Europe	TV	Die Neue Zeit TV	Yes	MPEG-4/SD	4713	3583	3584[Ger]	10059
11421	H	22000-5/6	Europe	TV	[test card]	No	Irdeto|Nagravision	4718	5119	5120	10059
11421	H	22000-5/6	Europe	TV	[test card]	No	Nagravision|TVkey|Videoguard	4719	5375	5376	10059
11421	H	22000-5/6	Europe	TV	[test card]	No		4720	5631	5632	10059
11464	H	22000-2/3	Pan Europe	TV	Sat. 1 Deutschland	No	MPEG-4/HD|Irdeto|Nagravision|Videoguard	61300	255	259[Ger]	11000
11464	H	22000-2/3	Pan Europe	TV	ProSieben Deutschland	No	MPEG-4/HD|Irdeto|Nagravision|Videoguard	61301	511	515[Ger]	11000
11464	H	22000-2/3	Pan Europe	TV	Kabel Eins Deutschland	No	MPEG-4/HD|Irdeto|Nagravision|Videoguard	61302	767	771[Ger]	11000
11464	H	22000-2/3	Pan Europe	TV	Sixx Deutschland	No	MPEG-4/HD|Irdeto|Nagravision|Videoguard	61303	1023	1027[Ger]	11000
11464	H	22000-2/3	Pan Europe	TV	ProSieben Maxx Deutschland	No	MPEG-4/HD|Irdeto|Nagravision|Videoguard	61304	1279	1283[Ger]	11000
11464	H	22000-2/3	Pan Europe	TV	Kabel Eins Doku Deutschland	No	MPEG-4/HD|Nagravision	61305	1535	1539[Ger]	11000
11464	H	22000-2/3	Pan Europe	TV	Kabel Eins Deutschland	No	MPEG-4/HD|Irdeto|Viaccess|Videoguard	61322	767	771[Ger]	11000
11464	H	22000-2/3	Pan Europe	TV	Sixx Deutschland	No	MPEG-4/HD|Irdeto|Viaccess|Videoguard	61323	1023	1027[Ger]	11000
11464	H	22000-2/3	Pan Europe	TV	ProSieben Maxx Deutschland	No	MPEG-4/HD|Irdeto|Viaccess|Videoguard	61324	1279	1283[Ger]	11000
11494	H	22000-2/3	Pan Europe	TV	Das Erste	Yes	MPEG-4/HD	10301	5101	5102[Ger]|5103[Qaa]|5106[Ger]	11011
11494	H	22000-2/3	Pan Europe	TV	ARTE Deutsch	Yes	MPEG-4/HD	10302	5111	5112[Ger]|5113[Fre]|5116[Ger]	11011
11494	H	22000-2/3	Pan Europe	TV	SWR Fernsehen Baden-Württemberg	Yes	MPEG-4/HD	10303	5121	.122[Ger]|5123[Qaa]|5126[Ger]	11011
11494	H	22000-2/3	Pan Europe	TV	SWR Fernsehen Rheinland-Pfalz (Mon-Sun 18-20 & Thu 20.15-21.00 & Mon-Fri 21.45-22.00 & Sun 21.45-22.45)	Yes	MPEG-4/HD	10304	5131	5132[Ger]|5133[Qaa]|5136[Ger]	11011
11509	V	22000-5/6	Europe Ku	TV	Cubavisión Internacional	Yes		7008	708	728[Spa]	11016
11509	V	22000-5/6	Europe Ku	TV	Aljazeera Channel	Yes		7009	709	729[Ara]	11016
11509	V	22000-5/6	Europe Ku	TV	Arirang World	Yes		7011	711	731[Eng]	11016
11538	V	22000-5/6	Europe Ku	TV	France 24 Français	Yes		6905	605	625[Fre]	11021
11538	V	22000-5/6	Europe Ku	TV	France 24 English	Yes		6906	606	626[Eng]	11021
11538	V	22000-5/6	Europe Ku	TV	CGTN Documentary	Yes		6912	612	632[Eng]	11021
11538	V	22000-5/6	Europe Ku	TV	CGTN Français	Yes		6913	613	633[Fre]	11021
11538	V	22000-5/6	Europe Ku	TV	CGTN	Yes		6914	614	634[Eng]	11021
11538	V	22000-5/6	Europe Ku	TV	TV 5 Monde Europe	Yes		6915	615	635[Fre]	11021
11538	V	22000-5/6	Europe Ku	TV	TRT World	Yes	MPEG-4/HD	6918	618	638[Eng]	11021
11553	H	22000-2/3	Europe Ku	TV	Augsburg TV	Yes	MPEG-4/HD	5800	1010	1012[Ger]	11029
11553	H	22000-2/3	Europe Ku	TV	München TV	Yes	MPEG-4/HD	5801	.020	1022[Ger]	11029
11553	H	22000-2/3	Europe Ku	TV	RFO	Yes	MPEG-4/HD	5802	1030	1032[Ger]	11029
11553	H	22000-2/3	Europe Ku	TV	Regio TV Schwaben (18-24)	Yes	MPEG-4/HD	5803	1040	1042[Ger]	11029
11553	H	22000-2/3	Europe Ku	TV	Allgäu TV (18-24)	Yes	MPEG-4/HD	5803	1040	1042[Ger]	11029
11553	H	22000-2/3	Europe Ku	TV	TV Ingolstadt	Yes	MPEG-4/HD	5804	1050	1052[Ger]	11029
11553	H	22000-2/3	Europe Ku	TV	[Lokal-TV-Portal info card]	No	MPEG-4/HD	5805	1001	[Ger]	11029
11553	H	22000-2/3	Europe Ku	TV	BB-MV Lokal TV	Yes	MPEG-4/SD	5806	1070	1072[Ger]	11029
11582	H	22000-2/3	Pan Europe	TV	Bayerisches Fernsehen Süd	Yes	MPEG-4/HD	10325	5201	5202[Ger]|5203[Qaa]|5206[Ger]	11039
11582	H	22000-2/3	Pan Europe	TV	Bayerisches Fernsehen Nord (Mon-Fri 17.35-18.00 & Sat 18.05-18.45 & Sun 23.00-23.15)	Yes	MPEG-4/HD	10326	5211	5212[Ger]|5213[Qaa]|5216[Ger]	11039
11582	H	22000-2/3	Pan Europe	TV	NDR Fernsehen Niedersachsen	Yes	MPEG-4/HD	10327	5221	5222[Ger]|5223[Qaa]|5226[Ger]	11039
11582	H	22000-2/3	Pan Europe	TV	NDR Fernsehen Mecklenburg-Vorpommern (18.00-18.15 & 19.30-20.00)	Yes	MPEG-4/HD	10328	5231	5232[Ger]|5233[Qaa]|5236[Ger]	11039
11582	H	22000-2/3	Pan Europe	TV	NDR Fernsehen Hamburg (18.00-18.15 & 19.30-20.00)	Yes	MPEG-4/HD	10329	5241	5242[Ger]|5243[Qaa]|5246[Ger]	11039
11582	H	22000-2/3	Pan Europe	TV	NDR Fernsehen Schleswig-Holstein (18.00-18.15 & 19.30-20.00)	Yes	MPEG-4/HD	10330	5251	5252[Ger]|5253[Qaa]|5256[Ger]	11039
11582	H	22000-2/3	Pan Europe	TV	Phoenix	Yes	MPEG-4/HD	10331	5261	5262[Ger]|5263[Qaa]	11039
11597	V	22000-5/6	Europe Ku	TV	CNBC Europe	Yes		10030	307	308[Eng]	11047
11597	V	22000-5/6	Europe Ku	TV	Bloomberg TV Europe	Yes		10067	1360	1320[Eng]	11047
11597	V	22000-5/6	Europe Ku	TV	SBN International	Yes		10080	1051	1052[Eng]|1053[Spa]	11047
11597	V	22000-5/6	Europe Ku	TV	Algérie 3	Yes		10082	5.4	670[Ara]	11047
11597	V	22000-5/6	Europe Ku	TV	Canal Algérie 2	Yes		10083	515	680[Ara]	11047
11612	H	22000-5/6	Pan Europe	TV	KaufBei TV	Yes	MPEG-4/SD	5126	6601	6611[Ger]	11053
11612	H	22000-5/6	Pan Europe	TV	TBN Rossiya	Yes	MPEG-2/SD	5143	2017	3017[Rus]	11053
11612	H	22000-5/6	Pan Europe	TV	8 Kanal International	Yes	MPEG-4/SD	5147	611	50[Rus]	11053
11612	H	22000-5/6	Pan Europe	TV	TV Rus	Yes	MPEG-4/SD	5601	255	256[Rus]	11053
11612	H	22000-5/6	Pan Europe	R	TSR	Yes		5116		1615[Tur]	11053
11627	V	22000-5/6	Europe Wide	TV	CNN International Europe	Yes		4422	165	100[Eng]	11059
11627	V	22000-5/6	Europe Wide	TV	DW English	Yes		4430	529	785[Eng]	11059
11627	V	22000-5/6	Europe Wide	TV	Aljazeera English	Yes		4440	3505	3625[Eng]	11059
11656	V	22000-2/3	Pan Europe	TV	Sportdigital Fussball	No	MPEG-4/HD|Cryptoworks|Irdeto|Nagravision|Viaccess|Videoguard	4500	255	256[Ger]|257[Eng]	11064
11656	V	22000-2/3	Pan Europe	TV	Sport 1+	No	MPEG-4/HD|Nagravision|Videoguard	4501	511	512[Ger]|513[Eng]	11064
11656	V	22000-2/3	Pan Europe	TV	ESports 1	No	MPEG-4/HD|Nagravision|Videoguard	4502	767	768[Ger]|769[Eng]	11064
11656	V	22000-2/3	Pan Europe	TV	Edge Sport	No	MPEG-4/HD|Nagravision|Videoguard	4503	1023	1024[Eng]	11064
11671	H	22000-2/3	Pan Europe	TV	Puls 24	Yes	MPEG-4/HD	5304	1279	1283[Ger]	11069
11671	H	22000-2/3	Pan Europe	TV	Sat. 1 Gold Österreich	Yes		5310	2815	2816[Ger]	11069
11671	H	22000-2/3	Pan Europe	TV	ProSieben Maxx Austria	Yes		5311	3071	3072[Ger]	11069
11671	H	22000-2/3	Pan Europe	TV	Kabel Eins Doku Austria	Yes		5312	3327	3328[Ger]	11069
11686	V	22000-5/6	Europe	TV	Aragón TV Internacional	Yes		30205	160	80[Spa]	11074
11778	V	29500-9/10	Europe Wide	TV	BVN Europa	Yes	MPEG-4/SD	5701	525	122[Dut]	12003
11778	V	29500-9/10	Europe Wide	R	VRT Radio 1	Yes		5702		101[Dut]	12003
11836	H	27500-3/4	Pan Europe	TV	Das Erste	Yes		28106	101	102[Ger]|106[Ger]	12007
11836	H	27500-3/4	Pan Europe	TV	Bayerisches Fernsehen Süd	Yes		28107	201	202[Ger]|206[Ger]	12007
11836	H	27500-3/4	Pan Europe	TV	HR Fernsehen	Yes		28108	301	302[Ger]	12007
11836	H	27500-3/4	Pan Europe	TV	Bayerisches Fernsehen Nord (Mon-Fri 17.35-18.00 & Sat 18.05-18.45 & Sun 23.00-23.15)	Yes		28110	501	502[Ger]	12007
11836	H	27500-3/4	Pan Europe	TV	WDR Fernsehen Köln	Yes		28111	601	602[Ger]	12007
11836	H	27500-3/4	Pan Europe	TV	SWR Fernsehen Baden-Württemberg	Yes		28113	801	802[Ger]|806[Ger]	12007
11856	V	29700-2/3	Europe Wide	TV	M6 Boutique	Yes	MPEG-4/HD	8206	610	621[Fre]	12014
11934	V	29700-2/3	Europe Wide	TV	Canal + France clair Canal	Yes	MPEG-4/HD	8909	910	921[Fre]|922[Qaa]	12019
11954	H	27500-3/4	Pan Europe	TV	ZDF	Yes		28006	110	120[Ger]|125[Ger]	12021
11954	H	27500-3/4	Pan Europe	TV	3sat	Yes		28007	210	220[Ger]|225[Ger]	12021
11954	H	27500-3/4	Pan Europe	TV	KIKA (06-21)	Yes		28008	310	320[Ger]|325[Ger]	12021
11954	H	27500-3/4	Pan Europe	TV	ZDF Info	Yes		28011	610	620[Ger]|625[Ger]	12021
11954	H	27500-3/4	Pan Europe	TV	ZDF Neo	Yes		28014	660	670[Ger]|675[Ger]	12021
11954	H	27500-3/4	Pan Europe	R	Deutschlandfunk Kultur	Yes		28012		710[Ger]	12021
11954	H	27500-3/4	Pan Europe	R	Deutschlandfunk Kultur	Yes		28012		711[Ger]	12021
11954	H	27500-3/4	Pan Europe	R	Deutschlandfunk	Yes		28013		810[Ger]	12021
11954	H	27500-3/4	Pan Europe	R	Dokumente und Debatten	Yes		28015		510[Ger]	12021
11954	H	27500-3/4	Pan Europe	R	Deutschlandfunk Nova	Yes		28017		410[Ger]	12021
11973	V	27500-3/4	Europe Wide	TV	Nickelodeon HD	No	MPEG-4/HD|Viaccess	28651	3011	3012[Tur]|3013[Eng]|3014[Rus]|3015[Hrv]	12032
11973	V	27500-3/4	Europe Wide	TV	VH1 Europe	No	Conax|Cryptoworks|Irdeto|Mediaguard|Nagravision|Viaccess	28656	3061	3062[Eng]	12032
11973	V	27500-3/4	Europe Wide	TV	VH1 Classic	No	Conax|Cryptoworks|Irdeto|Mediaguard|Nagravision|Viaccess	28657	3071	3072[Eng]	12032
11973	V	27500-3/4	Europe Wide	TV	Nick Jr Europe	No	Viaccess	28661	3111	3112[Ger]|3113[Eng]|3114[Fre]|3117[Tur]	12032
11973	V	27500-3/4	Europe Wide	TV	Nick Jr Europe	No	Viaccess	28662	3111	3113[Eng]|3114[Fre]|3116[Rus]|3118[Swe]|3119[Dan]|3120[Nor]|3121[Fin]|3122[Dut]|3128[Por]	12032
